Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2021-09-23,289.8612976074219,291.1579095731574,287.8970230543972,289.17429318047436,18604600
2021-09-24,289.6581115722656,290.09352444599716,287.31644962082186,288.5743779360535,14999000
2021-09-27,284.6457824707031,286.87130443119855,283.455595083582,286.5520017090316,23571700
2021-09-28,274.340576171875,281.36553151644847,273.59551678332315,280.4172499523184,43186200
2021-09-29,274.8050842285156,277.48539079265004,273.8471463773085,275.8694760240385,26353700
2021-09-30,272.79248046875,278.5111104233901,272.5021756474461,276.4597529494466,32343600
2021-10-01,279.7399597167969,280.591473121402,272.18282254521546,272.9859370571118,30086300
2021-10-04,273.9438781738281,278.43366544147926,271.1764891050376,278.09499130654007,31350700
2021-10-05,279.4110412597656,280.9979288416882,274.8535121725335,274.8535121725335,24993000
2021-10-06,283.6201477050781,284.1233308910271,276.26623174874106,276.52747949792473,28002600
2021-10-07,285.3038024902344,287.03585686969717,284.4039196983198,285.62310526075913,20430500
2021-10-08,285.3038024902344,287.03585686969717,284.2490963906474,286.62944199586633,17685700
2021-10-11,284.7038879394531,288.322790569449,283.2717944538559,283.43630345045904,19298600
2021-10-12,283.39752197265625,285.87463530325664,282.88468279552853,285.7778670655963,17974100
2021-10-13,286.716552734375,287.65514882778945,283.9878470364655,285.3618855710783,23416300
2021-10-14,292.94805908203125,293.45121274775926,288.18733774656533,289.5226631039349,27262900
2021-10-15,294.36077880859375,294.5930285619211,290.7902452200599,292.5513273292696,25384800
2021-10-18,297.3410949707031,298.231292237954,292.8900200458531,293.7415336263761,22729300
2021-10-19,298.2506103515625,299.2859450829905,297.2733011398646,298.36672045007583,17682100
2021-10-20,297.4572448730469,299.67311171014865,296.199316177386,299.1989559537641,16537100
2021-10-21,300.69873046875,300.9502925339426,296.44116284819944,297.2249651602557,16918100
2021-10-22,299.1505126953125,301.01801913734624,297.83452925726135,300.35035649773357,17449300
2021-10-25,298.1539001464844,299.38277163439244,296.5379555487962,299.34405841750794,17554500
2021-10-26,300.0697326660156,302.2855989210109,298.6086411478596,300.9309318219303,28107300
2021-10-27,312.7069396972656,315.5420698297333,305.769065317171,305.769065317171,52588700
2021-10-28,313.8487548828125,314.35190857919804,310.95553992238246,313.82938350979595,26297900
2021-10-29,320.8833312988281,321.25103298902206,313.4132759770589,313.63584003415747,34766000
2021-11-01,318.70623779296875,320.7575954696081,315.80336647028275,320.63179965423285,27073200
2021-11-02,322.34442138671875,322.65406799390774,319.31575510598935,319.61571602872687,26487100
2021-11-03,323.1863098144531,324.0571652224182,319.94476457358155,323.089541540339,21500100
2021-11-04,325.54730224609375,325.64407051672566,318.8416774576779,322.1122501101373,23992200
2021-11-05,325.17950439453125,327.8211268011702,323.5926174375534,327.55019344122167,22570100
2021-11-08,326.0794982910156,326.7181334708356,323.61206968994304,326.3794592729646,20897000
2021-11-09,325.07318115234375,327.7534880662082,323.6991425589229,326.1955986145931,21307400
2021-11-10,320.0898742675781,323.79588918284475,319.23839030651203,323.7378341293523,25500900
2021-11-11,321.66705322265625,322.9636650893202,319.8092327535202,320.5252646500076,16849800
2021-11-12,325.8182067871094,326.3117042528894,322.9830768391955,323.1088726269063,23831000
2021-11-15,325.18927001953125,326.9406663714479,323.21530960920296,326.6116778913146,16723000
2021-11-16,328.51788330078125,329.6403301704933,324.64738907261324,324.811868540775,20886800
2021-11-17,328.7408752441406,331.7169218037687,327.65515874144324,328.56639143125483,19053400
2021-11-18,330.8250427246094,331.96895000015803,326.80206399132175,327.8296191496973,22463500
2021-11-19,332.6087341308594,334.53784815102716,331.72661169602117,332.1531473880695,21963400
2021-11-22,329.4291076660156,338.96796943364063,329.15767856424117,334.07251261265543,31031100
2021-11-23,327.344970703125,329.0608170788897,323.35107201150885,326.73424772758557,30427600
2021-11-24,327.56787109375,327.8102195501021,323.69029579211673,325.98775442496617,21661300
2021-11-26,319.5898132324219,327.58731389288937,318.07756092876355,324.11689632002157,24217200
2021-11-29,326.32708740234375,328.65362694624383,324.4949186520059,324.6888092738123,28563500
2021-11-30,320.4719543457031,327.44189947311935,318.9209180510821,325.0571985504791,42885600
2021-12-01,319.97760009765625,328.8960378904017,319.3087453675833,324.8730581841593,33337600
2021-12-02,319.4055480957031,323.2831232277246,317.76727023574,320.19075469325344,30766000
2021-12-03,313.1239318847656,322.5173611058219,308.2963396315105,321.82907013934687,41779300
2021-12-06,316.2066345214844,317.4280804409498,309.4596604945785,314.0352014055968,30032600
2021-12-07,324.6694030761719,325.52244481876284,319.996917592964,321.4897924137154,31021900
2021-12-08,324.7178955078125,325.2316731225476,320.6755096835337,325.0474859037222,24761000
2021-12-09,322.90509033203125,326.1913200286441,321.95507372960486,324.1749938812404,22214200
2021-12-10,332.0561828613281,332.502095755915,324.5433804062018,324.72756760726975,38095700
2021-12-13,329.0122985839844,333.2679521970493,328.70208542193865,330.2531216486118,28899400
2021-12-14,318.2907409667969,324.39793935424154,314.19019474595046,323.021387209704,44438700
2021-12-15,324.40765380859375,324.93113478361175,314.5683119105372,318.55250653000735,35381100
2021-12-16,314.9560546875,326.453081085924,313.1335895234271,325.4351997973671,35034800
2021-12-17,313.8897399902344,314.97548603264545,307.54022163698255,311.05912630586664,47750300
2021-12-20,310.1187438964844,312.9202763221146,307.85036617549423,310.2544436318181,28326500
2021-12-21,317.2729187011719,317.6994543581608,310.01213871076055,313.39534333476564,24740600
2021-12-22,323.0020751953125,323.3995006803262,315.780078451788,318.25202118491086,24831500
2021-12-23,324.4464111328125,326.09439241528247,322.5464075808319,322.5657848066247,19617800
2021-12-27,331.96893310546875,331.9980137373936,325.1637693995328,325.1928500314576,19947000
2021-12-28,330.8056335449219,333.2872793009484,329.9041044128956,332.64747584428596,15661500
2021-12-29,331.4842224121094,333.762274179864,329.28367954819765,330.8540927739974,15042000
2021-12-30,328.9347839355469,332.62817276225854,328.4500869285395,331.4455108818182,15994500
2021-12-31,326.0265197753906,328.973455535573,325.57090352022,328.14949449804215,18000800
2022-01-03,324.50457763671875,327.6551075166869,319.68668922154853,325.0862198389616,28865100
2022-01-04,318.9403076171875,324.9408584339229,316.1387449484789,324.5821578282409,32674300
2022-01-05,306.69683837890625,316.09026737820085,306.3090867462832,315.8866733646423,40054300
2022-01-06,304.2733459472656,308.9458313978056,301.9564804488897,303.56567778767305,39646100
2022-01-07,304.4284362792969,306.8131367364131,300.5993189479023,304.5350553968575,32720000
2022-01-10,304.65142822265625,305.08766733673764,295.3646471311674,300.01772629144193,44289500
2022-01-11,305.3397521972656,306.9198396676104,300.40553997335417,303.7887157818698,29386800
2022-01-12,308.5289611816406,313.51165962850143,307.3753801663885,309.8861361997385,34372200
2022-01-13,295.4712219238281,311.0590909801725,294.69571870801707,310.6616359674152,45366000
2022-01-14,300.7060241699219,301.3070437036342,294.45342117089507,294.9381181604768,39846400
2022-01-18,293.3870544433594,300.3182148295546,292.50490245478125,294.763606781819,42333200
2022-01-19,294.0462341308594,304.3024380013182,293.4355408334725,296.91566133072115,45933900
2022-01-20,292.3691711425781,302.11156683740717,291.9232582853758,299.6105438916935,35380700
2022-01-21,286.96966552734375,294.80235496310996,286.5625070860677,293.4258322374997,57984400
2022-01-24,287.29925537109375,288.0165973652918,267.60116491131276,283.2568995161282,85731500
2022-01-25,279.66046142578125,285.9615223318833,276.4420958772445,282.5977240186681,72848600
2022-01-26,287.6288757324219,299.0580388894197,284.06151303308127,298.5636384993962,90428900
2022-01-27,290.6630554199219,297.8947254313369,288.81150957189453,293.3967532426776,53481300
2022-01-28,298.8253479003906,299.0386157237619,285.4380216361503,291.0411167226666,49743700
2022-01-31,301.462158203125,302.819303892865,296.9932364584316,299.4942895571127,46444500
2022-02-01,299.3100891113281,301.1228510865205,295.7911842966343,300.90958323158276,40950400
2022-02-02,303.8662109375,305.4754084003278,299.42639978521,300.1534452277407,36636000
2022-02-03,292.0299072265625,301.7044688280811,290.77938083421395,300.0177033550017,43730000
2022-02-04,296.57635498046875,299.34880717402064,290.78907254882864,291.02171760463654,35096500
2022-02-07,291.73907470703125,298.4181825772787,290.7211934712144,296.799311504928,28533300
2022-02-08,295.238525390625,296.2079190331168,290.7696348988399,292.0298348006608,32421200
2022-02-09,301.6850280761719,302.38299277668517,297.9819663435666,300.3860439692402,31284700
2022-02-10,293.1253967285156,299.65910358576355,291.4968217181401,294.73459450670595,45386200
2022-02-11,286.010009765625,294.9769041315097,285.21509959746055,293.9105648307472,39175600
2022-02-14,285.97119140625,287.6773340827328,282.4329097004765,284.77882629708716,36359500
2022-02-15,291.2737731933594,291.59366014918345,287.9293525556165,290.8278603028446,27058300
2022-02-16,290.93377685546875,292.26458771929816,285.2802319066826,289.836092086114,29982100
2022-02-17,282.4146423339844,288.3110075664805,281.70551089308395,287.8835899369958,32461600
2022-02-18,279.6947021484375,285.4550868856492,278.1210416639117,284.6682566433863,34264000
2022-02-22,279.4906921386719,283.2014403886753,276.36278873938284,276.848487840858,41736100
2022-02-23,272.2537841796875,283.35688900587667,272.08866307378963,281.88034465353195,37811200
2022-02-24,286.1642150878906,286.7179192209472,263.75404970523874,264.7157541586324,56989700
2022-02-25,288.8064880371094,289.11734267439937,283.308368924553,286.6985698758331,32546700
2022-02-28,290.2441711425781,290.5841665524128,284.6197654296386,285.8922951151006,34627500
2022-03-01,286.513916015625,291.39032439377746,283.7939832206837,287.9224256437058,31217800
2022-03-02,291.60400390625,292.8473923136002,285.29963959609745,286.91213438734763,31873000
2022-03-03,287.4562072753906,294.459980944355,285.6396674940799,294.2268548311277,27314500
2022-03-04,281.5694885253906,287.2036162824794,278.9564544502619,285.8728053947299,32356500
2022-03-07,270.93267822265625,281.4043497373508,270.5635421598178,280.27752425674123,43157200
2022-03-08,267.9602355957031,275.8382618324214,262.27754942912713,269.8544445547455,48159500
2022-03-09,280.2484130859375,281.3169571583642,272.74921692953006,275.3331399974986,35204500
2022-03-10,277.4216613769531,278.40278323268905,272.5549459789459,274.9251604113095,30628000
2022-03-11,272.0595703125,281.2295740286953,271.43786107661583,279.7238886481978,27209300
2022-03-14,268.5333557128906,277.23707641662975,267.93109349369803,272.32180325678297,30660700
2022-03-15,278.93701171875,279.5878616136347,270.75785475687104,272.3315152360356,34245100
2022-03-16,285.9699401855469,286.1447847528413,275.0999915812556,280.8409290538057,37826300
2022-03-17,286.7762145996094,287.1550445309803,281.09352847125103,284.9014229476991,30816600
2022-03-18,291.8372497558594,292.39095402605926,284.3574989513332,286.92197562454123,43390600
2022-03-21,290.603515625,291.5554966200923,286.4653494285398,290.3412487591332,28351200
2022-03-22,295.3634033203125,296.2765202132035,290.2246973413369,291.2252365352842,27599700
2022-03-23,290.9241027832031,294.55715302572054,289.20473825507435,291.914948142402,25715400
2022-03-24,295.4021911621094,295.49933690862423,289.78751089229905,290.5840645111133,24484500
2022-03-25,294.99420166015625,296.7621535192593,290.7297789282767,296.4998866743369,22566500
2022-03-28,301.8134765625,301.91059268087037,295.6256442255647,295.6256442255647,29578200
2022-03-29,306.3887939453125,306.7870708740349,300.21068428171867,304.9316962452335,30393400
2022-03-30,304.8830261230469,306.91327445706116,302.66823940338827,304.785910018409,28163600
2022-03-31,299.4918212890625,306.1264885845464,299.083850585326,304.9219344786806,33422100
2022-04-01,300.57012939453125,301.25981401175363,296.8010985656617,300.521541683909,27110500
2022-04-04,305.9613342285156,306.09731457992234,300.85176950899194,301.2209056188057,24289600
2022-04-05,301.98834228515625,305.86421245270554,301.0072204052596,304.30996906857746,23156700
2022-04-06,290.93377685546875,298.2192637550214,288.223567428313,296.4610352881738,40110400
2022-04-07,292.7502746582031,294.96506139767257,287.873866301883,288.17499737628344,31411200
2022-04-08,288.47613525390625,292.50743200328867,287.80586809966695,291.8468883177177,24361900
2022-04-11,277.1010437011719,284.24079633497007,276.8484706977341,283.444272387861,34569300
2022-04-12,273.9926452636719,282.42437672042536,272.4675425778269,280.96727904102073,30966700
2022-04-13,279.3936462402344,280.3261805478178,273.25440028878717,274.6435227454439,21907200
2022-04-14,271.8263854980469,280.0638541254558,271.3309925011288,279.85014530403384,28221600
2022-04-18,272.49664306640625,274.3811581581207,270.3790018667597,270.9327060178222,20778000
2022-04-19,277.1399230957031,277.98506451815985,270.44700422483857,271.38926176150375,22297700
2022-04-20,278.16961669921875,281.41411326884315,277.2079418210266,281.12267597761297,22906700
2022-04-21,272.7783203125,284.9110740836382,272.0497716781456,280.3260734923124,29454600
2022-04-22,266.1922912597656,275.1000272597843,265.5608882550552,273.6234827807658,29405800
2022-04-25,272.69091796875,273.06974787105423,263.0254935218385,265.4734360848462,35678900
2022-04-26,262.49127197265625,270.3984393869639,262.2775631428249,269.56305100790337,46518400
2022-04-27,275.1194152832031,282.6477517681087,271.1755407349465,274.0314539795078,63477700
2022-04-28,281.3460693359375,282.6574628531849,273.40973288749205,277.03305889616263,33646600
2022-04-29,269.5824279785156,281.5889255994555,268.5916124491754,280.3552308662172,37073900
2022-05-02,276.3337097167969,276.7902681599754,268.31967275198224,269.76704691143607,35151100
2022-05-03,273.7206115722656,276.0034035044094,272.13722760135903,275.83825274986134,25978600
2022-05-04,281.6860656738281,282.56031814029586,268.8150392969301,274.5074186198129,33599300
2022-05-05,269.4173278808594,278.15991269271166,266.49340947413936,277.3730824312229,43260400
2022-05-06,266.87225341796875,271.262962860932,263.5111941095832,266.9499522347346,37780300
2022-05-09,257.01251220703125,264.56998870833337,255.78857068346935,262.33578479754385,47726000
2022-05-10,261.7918395996094,265.92028233912083,257.4885522823345,263.9192042299002,39336400
2022-05-11,253.0978240966797,263.59863771692244,251.88357617903156,258.0811022938634,48975900
2022-05-12,248.04652404785156,252.44695649072406,242.86897011888928,250.31959216621757,51033800
2022-05-13,253.65151977539062,255.51661755817597,248.04656224715404,249.98935885039046,34925100
2022-05-16,254.02059936523438,258.21704620944183,248.46420113023294,252.5246380130025,32550900
2022-05-17,259.1885070800781,260.6552983861274,254.9531949859785,258.4987929280835,28828800
2022-05-18,247.38775634765625,256.65701201678286,246.11226298137035,256.07280955033957,31356000
2022-05-19,246.47250366210938,250.88320092166384,245.2456963560766,247.21248054968524,32692300
2022-05-20,245.9077606201172,251.7302626962446,239.94896148794473,250.4644858725116,39199300
2022-05-23,253.78468322753906,254.61230085567473,246.75485101727517,248.76060475810127,33175400
2022-05-24,252.78184509277344,254.44679695795014,246.82304497422663,251.09743070601678,29043900
2022-05-25,255.6054229736328,257.6111618480984,250.35740670345945,251.34081362161467,28547900
2022-05-26,258.8963928222656,260.0745140342106,254.5441279914447,255.36199947266203,25002100
2022-05-27,266.0430908203125,266.14046285160765,260.51270412250375,261.4084852111383,26910800
2022-05-31,264.70916748046875,267.5327779701292,261.84660223740195,265.35178719970526,37827700
2022-06-01,265.24468994140625,270.37587169394226,262.9273724680771,267.9514657945236,25292200
2022-06-02,267.3477783203125,267.41594170989407,254.70967973096734,257.48461904641414,44008200
2022-06-03,262.9078674316406,266.2475464172639,261.34028787235826,263.19023737158795,28059000
2022-06-06,261.6713562011719,266.9583275412058,260.18165627348907,264.89417127160834,22400300
2022-06-07,265.322509765625,265.9359206891935,258.9352986966251,259.6168729925374,22860700
2022-06-08,263.2876281738281,265.8094061537368,262.5086816828443,264.5533753652425,17372300
2022-06-09,257.8156433105469,265.5270199603348,257.6598540218745,260.72687950108036,26439700
2022-06-10,246.32643127441406,253.71649772787293,245.87854080550682,253.71649772787293,31422800
2022-06-13,235.8790283203125,242.46098395106958,235.16826019187917,238.65396716967854,46135800
2022-06-14,238.05032348632812,239.2673994308343,235.14880373766889,237.43691245609412,28651500
2022-06-15,245.1288299560547,248.57559739959135,239.92948501310266,241.7697032729962,33111700
2022-06-16,238.5177001953125,240.90316631225872,236.61906450455473,239.50109230773435,33169200
2022-06-17,241.12705993652344,243.90199879975282,237.60241305138422,238.25476392003864,43084800
2022-06-21,247.05670166015625,248.0400937392602,242.938105697185,243.6683513117265,29928300
2022-06-22,246.4627685546875,250.39636659426804,243.7754551783502,245.2554237872834,25939900
2022-06-23,252.04183959960938,252.53841615379295,246.94961224502794,248.83851671782892,25861400
2022-06-24,260.6489562988281,260.92158008015326,254.82645517381317,254.91408106276444,33923200
2022-06-27,257.9129638671875,261.23312027844673,256.3453548909323,261.1454943923847,24615100
2022-06-28,249.7245330810547,259.87980811002035,249.56874378715275,257.0269890927544,27295500
2022-06-29,253.4049530029297,255.06990454388946,249.02346482811242,250.80526576023144,20069800
2022-06-30,250.06527709960938,252.69417300750064,246.23879748722132,250.27948365294694,31730900
2022-07-01,252.74281311035156,252.9278110070422,247.9037334504741,249.63686303917032,22837700
2022-07-05,255.92674255371094,256.05332320960474,248.03035301549468,249.41294954344485,22941000
2022-07-06,259.1982116699219,260.93132656108946,255.488566707851,256.8030146211772,23824400
2022-07-07,261.33050537109375,261.97312494817294,258.03952770988406,258.13689971497433,20859900
2022-07-08,260.610107421875,261.03852063995714,256.35521359634475,257.81570509968606,19658800
2022-07-11,257.5430603027344,259.50984467063,255.27441371197682,258.6530183040146,19455200
2022-07-12,246.988525390625,258.93534718140467,245.40145358358674,258.8769299123895,35868500
2022-07-13,246.06353759765625,246.87167777562138,241.57496109784918,243.60017717210818,29497400
2022-07-14,247.38775634765625,248.41983449573837,239.46215743721774,243.97021203255457,25102800
2022-07-15,249.9581756591797,253.51203126526482,248.05954026884817,248.9845149608678,29774100
2022-07-18,247.55325317382812,253.96967414471678,246.6282784047325,252.90838746077426,20975000
2022-07-19,252.69415283203125,252.8791507366781,246.99823196221612,250.79550263750434,25012600
2022-07-20,255.36196899414062,257.8934926369617,252.09048345973684,253.05439799866562,22788300
2022-07-21,257.8643493652344,257.91305023853096,250.26006010817883,252.94737370240864,22404700
2022-07-22,253.50234985351562,258.34144594780156,252.24634862602485,258.2538200282399,21881300
2022-07-25,252.01263427734375,254.61232191937572,250.04584998280214,254.1254914759352,21056000
2022-07-26,245.26515197753906,253.03497593453565,242.99653536539577,253.0154837015324,39348000
2022-07-27,261.66162109375,262.9371144972868,252.0321302315407,254.2812845363284,45994000
2022-07-28,269.1295471191406,270.5218747343421,260.8144767467311,262.64496354528995,33459300
2022-07-29,273.34552001953125,274.5723421203902,269.3437884448539,270.38561261895575,32152800
2022-08-01,270.6874694824219,273.87132984806976,268.5746123087126,270.50247153899136,21539600
2022-08-02,267.5814514160156,270.57059701596864,265.20571683581875,268.73036395670016,22754200
2022-08-03,275.02996826171875,276.0328377004394,269.3243005039463,269.4703733954384,23518900
2022-08-04,276.17889404296875,276.3249372276528,272.7905733032149,274.3776155284762,18098700
2022-08-05,275.4583740234375,276.1788734901075,271.33977823922174,271.7973999930235,16774600
2022-08-08,272.9365234375,278.3890282790632,271.9628629198552,276.5682581515082,18739200
2022-08-09,274.86444091796875,275.62389517818417,270.2979692399521,272.2745292536275,23405200
2022-08-10,281.5437927246094,282.1766663743065,279.3822643126082,280.5798779306673,24687800
2022-08-11,279.4601135253906,283.53975467502244,278.9635667202551,283.18925104786797,20065900
2022-08-12,284.22137451171875,284.22137451171875,279.38227835005296,280.8817245489031,22619700
2022-08-15,285.7402648925781,286.4315558102243,282.46874882450317,283.3353212862368,18085700
2022-08-16,285.0002746582031,286.2952602991827,282.7706125837728,284.29923761934236,18102900
2022-08-17,284.2489929199219,286.22971890556147,282.4438907690257,282.70732652114094,18253400
2022-08-18,283.1268615722656,284.8246178924502,282.0632923944146,283.146365402589,17186200
2022-08-19,279.2044372558594,282.22919866799805,278.62876156472737,281.8876880642846,20570000
2022-08-22,271.0082702636719,275.6039377243286,270.4911359615329,275.23315656867504,25061100
2022-08-23,269.7301330566406,272.0913771117212,268.71536804172104,269.7301330566406,17527400
2022-08-24,269.09588623046875,270.5009361638899,268.4323689230805,268.7251050290327,18137000
2022-08-25,272.0815734863281,272.24743045835174,267.85665744816947,270.5984488790476,16583400
2022-08-26,261.5827941894531,273.5354566259213,261.47547845229536,272.306030389581,27549300
2022-08-29,258.7922058105469,260.9095177308766,257.44569714689953,259.3971520734982,20338500
2022-08-30,256.5870666503906,260.5680218228097,254.33313846551115,260.1972703784425,22767100
2022-08-31,255.12342834472656,260.6265150489644,254.98681222447914,258.9482926127953,24791800
2022-09-01,254.0793914794922,254.55751812076264,249.21052161791064,252.5865298515359,23263400
2022-09-02,249.84478759765625,258.314095365784,248.29338440657236,255.3479051299607,22855400
2022-09-06,247.1029815673828,251.5718002743736,245.82478096491684,249.98138951217098,21328200
2022-09-07,251.8254852294922,252.547513988765,247.07369747772898,248.5177698846934,24126700
2022-09-08,252.2450408935547,254.1086838315487,248.60558180021502,251.2595764515314,20319900
2022-09-09,258.0409240722656,258.7922534143873,253.97215647690308,254.17705094437056,22084700
2022-09-12,260.1777648925781,260.9583648576095,258.72394026192035,259.32888662429224,18747700
2022-09-13,245.87355041503906,254.07940645138,245.48325052591005,252.55727410482294,33353300
2022-09-14,246.09800720214844,248.05921424451438,243.79528955726525,247.37620792790096,23913000
2022-09-15,239.4240264892578,245.29789551034108,238.09703645062885,243.7074697578199,31530900
2022-09-16,238.79954528808594,239.34595028666865,236.1845879383292,238.3311853849411,39791800
2022-09-19,238.58489990234375,239.1898462068976,235.00398165238354,236.58465548733815,26826900
2022-09-20,236.56512451171875,237.59939325821156,233.82333267549006,236.19435819350156,26660300
2022-09-21,233.1500701904297,241.6486627940409,233.10128084045706,238.3409473483979,28625600
2022-09-22,235.1308135986328,237.94091362050094,231.8035940706636,232.0963004159245,31061200
2022-09-23,232.14508056640625,235.27717233231257,229.49110062617243,233.72575432183234,34176000
2022-09-26,231.68649291992188,235.58940293714832,231.14983981486918,231.29620787356728,27694200
2022-09-27,230.67169189453125,235.93086138508176,228.80804919989626,234.15503057320961,27018700
2022-09-28,235.21861267089844,236.4480238413735,229.03248960797112,231.06200439699091,29029700
2022-09-29,231.7352752685547,234.12580460416743,228.7202809445972,233.0915358630107,27484200
2022-09-30,227.24693298339844,234.701490625269,227.0810610919514,232.50610370980218,35694800
2022-10-03,234.89663696289062,235.74551509921386,228.96421214667737,229.696007750658,28880400
2022-10-04,242.83908081054688,244.28315343602094,239.03373437918026,239.14106500672082,34888400
2022-10-05,243.1512908935547,244.49779961267382,238.17508955877648,240.01921394484737,20347100
2022-10-06,240.79978942871094,244.2636251213658,240.10703122323224,241.91211821206613,20239900
2022-10-07,228.55441284179688,235.46256526438881,227.51037728003038,235.05274661637694,37769600
2022-10-10,223.68551635742188,228.86662669875534,221.2266790317585,227.39328361932908,29743600
2022-10-11,219.93875122070312,223.5001508325825,218.67030242454715,222.09510077458947,30474000
2022-10-12,220.2705078125,222.3292936637816,218.5239619426553,219.92899719385608,21903900
2022-10-13,228.55441284179688,230.36926657051526,213.81116985788702,214.51369484245026,42551800
2022-10-14,223.01226806640625,231.48159024439008,222.79760683202377,229.82284163535834,30198600
2022-10-17,231.76455688476562,233.15985498185077,229.43256870498456,230.09607116127958,28142300
2022-10-18,232.7110137939453,238.0092070873405,229.65698188845562,237.33596760402114,26329600
2022-10-19,230.7400360107422,233.7940678630011,228.60319039452398,231.2864410309145,19985700
2022-10-20,230.4180450439453,235.45280255812088,229.16911502485962,230.04727871505503,21811000
2022-10-21,236.2431640625,237.10180912320823,228.80812444194376,229.0423044280701,26299700
2022-10-24,241.24862670898438,241.824302366333,235.44305100550176,237.84333234120828,24911200
2022-10-25,244.5758514404297,244.94661775526365,239.8630859691524,241.25836910616306,34775500
2022-10-26,225.70530700683594,232.51588122743283,224.475880748936,225.55893893934157,82543200
2022-10-27,221.24620056152344,228.0177514856638,220.2997437384998,225.4320647952228,40424600
2022-10-28,230.14483642578125,230.85712820733676,220.5632002940726,220.7485908978084,40647700
2022-10-31,226.49563598632812,229.21790924031464,225.53941228860307,228.08606173387716,28357300
2022-11-01,222.6317596435547,230.01802455406033,221.81215205141078,228.9056957108875,30592300
2022-11-02,214.75759887695312,225.685742381422,214.6990427288133,223.890407604003,38407000
2022-11-03,209.0496063232422,215.0600909930844,208.7861557427822,214.74785106240304,36633900
2022-11-04,216.0163116455078,216.21145416874165,208.2495141580714,212.2695216011054,36789100
2022-11-07,222.3390350341797,222.86593625575733,215.9089939667199,216.6017670874102,33498000
2022-11-08,223.3147430419922,226.02726423874347,220.3582899758322,223.14887115740464,28192500
2022-11-09,219.06060791015625,223.08061592601362,218.88498408074665,221.85118956645732,27852900
2022-11-10,237.08226013183594,237.42377070694712,229.29595897044808,229.71551464254821,46268000
2022-11-11,241.1120147705078,241.97065970506623,236.05773875356564,237.0920223740199,34620200
2022-11-14,235.68698120117188,237.98969870255604,233.4037824185949,236.11630368440927,31123300
2022-11-15,236.0968017578125,241.00471025327306,234.20388788622643,239.69723888018083,31390100
2022-11-16,236.52728271484375,238.55273762838763,235.2454800077999,237.56446612877613,24093300
2022-11-17,236.4783935546875,238.01461012681563,232.51557231907879,232.6623379461831,23123500
2022-11-18,236.02828979492188,238.49405671182296,233.88542217086078,238.26899618839067,27613500
2022-11-21,236.84042358398438,239.4040292254599,235.99893254382687,236.23375753060137,26394700
2022-11-22,239.75624084472656,240.03021323626953,235.5292275677956,238.34723144229108,19665700
2022-11-23,242.25140380859375,242.93633491013367,239.0126464403006,239.83456376214852,19508500
2022-11-25,242.16334533691406,243.34729447460518,241.4196930550139,241.9872116642194,9200800
2022-11-28,236.556640625,241.34139349791928,235.61731088144492,240.78366926212917,24778200
2022-11-29,235.1574249267578,237.5644704537855,233.0830580611279,236.2043877565396,17956300
2022-11-30,249.64866638183594,249.83457943435548,234.6975363093542,235.39226167449928,47594200
2022-12-01,249.20838928222656,250.60760467348956,245.5195256310385,248.4060307188385,26041500
2022-12-02,249.53126525878906,250.54887499999236,244.31597987547545,244.44318669201743,21528500
2022-12-05,244.81503295898438,248.357131161687,242.7210920017534,246.58607459514585,23435300
2022-12-06,239.84434509277344,246.43928730732753,238.53318912634793,245.42167750975,22463700
2022-12-07,239.11044311523438,240.86192547767038,236.99694393545983,239.56054914865317,20481500
2022-12-08,242.07525634765625,243.38642715920767,237.8286688296212,239.57035707306187,22611800
2022-12-09,240.13787841796875,242.96567699688347,238.905002491201,239.43337362256503,20609700
2022-12-12,247.07528686523438,247.10463998852305,241.8502218945569,242.12419433216994,30665100
2022-12-13,251.39036560058594,258.2397057346081,247.62322255472307,256.05769091346986,42196900
2022-12-14,251.6839141845703,256.9383321296434,248.83654186322934,251.5958548171996,35410900
2022-12-15,243.65060424804688,248.72890334765495,242.01654910193713,248.25923846820703,35560400
2022-12-16,239.423583984375,244.46273549809166,238.26897314614723,243.20050650303634,86102000
2022-12-19,235.2748565673828,239.93241792766776,233.57231567315546,239.58994491104272,29696400
2022-12-20,236.59580993652344,237.68192031750615,233.28855194336597,234.24745549988003,25150800
2022-12-21,239.169189453125,240.33357978118056,234.94217545446557,236.48817131663884,23690600
2022-12-22,233.06350708007812,236.7817237519787,228.836478039085,236.06742458351349,28651700
2022-12-23,233.5918731689453,233.72885938875746,228.9049736414497,231.02826751372717,21207000
2022-12-27,231.8599853515625,233.78757187810967,230.75430123545564,233.56252628177612,16688600
2022-12-28,229.48223876953125,234.56053743355008,229.12998640756533,231.79144538011323,17457100
2022-12-29,235.82278442382812,236.71320225846455,230.57814603846577,230.57814603846577,19770700
2022-12-30,234.65843200683594,234.79541823089357,231.5664401719597,233.08308296498396,21938500
2023-01-03,234.42356872558594,240.46077124140547,232.29048067163205,237.84823891620616,25740000
2023-01-04,224.16915893554688,227.8580076648185,221.096740762334,227.28070963200992,50623400
2023-01-05,217.5252685546875,222.65249456632077,216.98710309720292,222.31002156690943,39585600
2023-01-06,220.0888671875,220.90100504687248,214.6289776058487,218.20041337731763,43613600
2023-01-09,222.2317657470703,226.26310248726838,221.5370552058609,221.576187729577,27369800
